[0.000000] (-) TimerEvent: {}
[0.057589] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/description/meshes/frrm_bracket_1.stl\n'}
[0.057624] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/description/meshes/rrm_top_1.stl\n'}
[0.057683] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/description/meshes/flm_top_1.stl\n'}
[0.057739] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/launch\n'}
[0.057943] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/launch/launch_bot.launch.py\n'}
[0.058095] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/launch/launch_sim.launch.py\n'}
[0.058892] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/launch/joint_pub.launch.py\n'}
[0.059276] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/launch/__pycache__\n'}
[0.059747] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/launch/__pycache__/launch_sim.cpython-310.pyc\n'}
[0.059832] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/launch/__pycache__/launch.cpython-310.pyc\n'}
[0.059980] (sub_rsp) StdoutLine: {'line': b'-- Installing: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/launch/rsp.launch.py\n'}
[0.060305] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/launch/joystick.launch.py\n'}
[0.060403] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/worlds\n'}
[0.061115] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/worlds/empty.world\n'}
[0.061422] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/ament_index/resource_index/package_run_dependencies/sub_rsp\n'}
[0.061566] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/ament_index/resource_index/parent_prefix_path/sub_rsp\n'}
[0.061738] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/environment/ament_prefix_path.sh\n'}
[0.061917] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/environment/ament_prefix_path.dsv\n'}
[0.062079] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/environment/path.sh\n'}
[0.062322] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/environment/path.dsv\n'}
[0.062498] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/local_setup.bash\n'}
[0.062584] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/local_setup.sh\n'}
[0.062654] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/local_setup.zsh\n'}
[0.062724] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/local_setup.dsv\n'}
[0.062812] (sub_rsp) StdoutLine: {'line': b'-- Installing: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/package.dsv\n'}
[0.062875] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/ament_index/resource_index/packages/sub_rsp\n'}
[0.062955] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/cmake/sub_rspConfig.cmake\n'}
[0.063015] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/cmake/sub_rspConfig-version.cmake\n'}
[0.063054] (sub_rsp) StdoutLine: {'line': b'-- Up-to-date: /home/nwhit210/sub_ws/install/sub_rsp/share/sub_rsp/package.xml\n'}
[0.063087] (sub_rsp) CommandEnded: {'returncode': 0}
[0.074799] (sub_rsp) JobEnded: {'identifier': 'sub_rsp', 'rc': 0}
[0.075921] (-) EventReactorShutdown: {}
